obsnme,obsval,weight,standard_deviation,obgnme
r_r020_201904,0.0,1.0,10.0,zb006
r_r020_201905,0.0,1.0,10.0,zb006
r_r020_201906,0.0,1.0,10.0,zb006
r_r020_201907,0.0,1.0,10.0,zb006
r_r020_201908,0.0,1.0,10.0,zb006
r_r020_201909,0.0,1.0,10.0,zb006
r_r020_201910,0.0,1.0,10.0,zb006
r_r020_201911,0.0,1.0,10.0,zb006
r_r020_201912,0.0,1.0,10.0,zb006
r_r020_202001,0.0,1.0,10.0,zb006
r_r020_202002,0.0,1.0,10.0,zb006
r_r020_202003,0.0,1.0,10.0,zb006
r_r020_202004,0.0,1.0,10.0,zb006
r_r020_202005,0.0,1.0,10.0,zb006
r_r020_202006,0.0,1.0,10.0,zb006
r_r020_202007,0.0,1.0,10.0,zb006
r_r020_202008,0.0,1.0,10.0,zb006
r_r020_202009,0.0,1.0,10.0,zb006
r_r020_202010,0.0,1.0,10.0,zb006
r_r020_202011,0.0,1.0,10.0,zb006
r_r020_202012,0.0,1.0,10.0,zb006
r_r020_202101,0.0,1.0,10.0,zb006
r_r020_202102,0.0,1.0,10.0,zb006
r_r020_202103,0.0,1.0,10.0,zb006
r_r020_202104,0.0,1.0,10.0,zb006
r_r020_202105,0.0,1.0,10.0,zb006
r_r020_202106,0.0,1.0,10.0,zb006
r_r020_202107,0.0,1.0,10.0,zb006
r_r020_202108,0.0,1.0,10.0,zb006
r_r020_202109,0.0,1.0,10.0,zb006
r_r020_202110,0.0,1.0,10.0,zb006
r_r020_202111,0.0,1.0,10.0,zb006
r_r020_202112,0.0,1.0,10.0,zb006
r_r021_201501,0.099363374,1.0,10.0,zb006
r_r021_201502,0.099363374,1.0,10.0,zb006
r_r021_201503,0.099363374,1.0,10.0,zb006
r_r021_201504,0.099363374,1.0,10.0,zb006
r_r021_201505,0.099363374,1.0,10.0,zb006
r_r021_201506,0.099363374,1.0,10.0,zb006
r_r021_201507,0.099363374,1.0,10.0,zb006
r_r021_201508,0.099363374,1.0,10.0,zb006
r_r021_201509,0.099363374,1.0,10.0,zb006
r_r021_201510,0.099363374,1.0,10.0,zb006
r_r021_201511,0.099363374,1.0,10.0,zb006
r_r021_201512,0.099363374,1.0,10.0,zb006
r_r021_201601,0.099363374,1.0,10.0,zb006
r_r021_201602,0.099363374,1.0,10.0,zb006
r_r021_201603,0.099363374,1.0,10.0,zb006
r_r021_201604,0.099363374,1.0,10.0,zb006
r_r021_201605,0.099363374,1.0,10.0,zb006
r_r021_201606,0.099363374,1.0,10.0,zb006
r_r021_201607,0.099363374,1.0,10.0,zb006
r_r021_201608,0.099363374,1.0,10.0,zb006
r_r021_201609,0.099363374,1.0,10.0,zb006
r_r021_201610,0.099363374,1.0,10.0,zb006
r_r021_201611,0.099363374,1.0,10.0,zb006
r_r021_201612,0.099363374,1.0,10.0,zb006
r_r021_201701,0.099363374,1.0,10.0,zb006
r_r021_201702,0.099363374,1.0,10.0,zb006
r_r021_201703,0.099363374,1.0,10.0,zb006
r_r021_201704,0.099363374,1.0,10.0,zb006
r_r021_201705,0.099363374,1.0,10.0,zb006
r_r021_201706,0.099363374,1.0,10.0,zb006
r_r021_201707,0.099363374,1.0,10.0,zb006
r_r021_201708,0.099363374,1.0,10.0,zb006
r_r021_201709,0.099363374,1.0,10.0,zb006
r_r021_201710,0.099363374,1.0,10.0,zb006
r_r021_201711,0.099363374,1.0,10.0,zb006
r_r021_201712,0.099363374,1.0,10.0,zb006
r_r021_201801,0.099363374,1.0,10.0,zb006
r_r021_201802,0.099363374,1.0,10.0,zb006
r_r021_201803,0.099363374,1.0,10.0,zb006
r_r021_201804,0.099363374,1.0,10.0,zb006
r_r021_201805,0.099363374,1.0,10.0,zb006
r_r021_201806,0.099363374,1.0,10.0,zb006
r_r021_201807,0.099363374,1.0,10.0,zb006
r_r021_201808,0.099363374,1.0,10.0,zb006
r_r021_201809,0.099363374,1.0,10.0,zb006
r_r021_201810,0.099363374,1.0,10.0,zb006
r_r021_201811,0.099363374,1.0,10.0,zb006
r_r021_201812,0.099363374,1.0,10.0,zb006
r_r021_201901,0.099363374,1.0,10.0,zb006
r_r021_201902,0.099363374,1.0,10.0,zb006
r_r021_201903,0.099363374,1.0,10.0,zb006
r_r021_201904,0.099363374,1.0,10.0,zb006
r_r021_201905,0.099363374,1.0,10.0,zb006
r_r021_201906,0.099363374,1.0,10.0,zb006
r_r021_201907,0.099363374,1.0,10.0,zb006
r_r021_201908,0.099363374,1.0,10.0,zb006
r_r021_201909,0.099363374,1.0,10.0,zb006
r_r021_201910,0.099363374,1.0,10.0,zb006
r_r021_201911,0.099363374,1.0,10.0,zb006
r_r021_201912,0.099363374,1.0,10.0,zb006
r_r021_202001,0.099363374,1.0,10.0,zb006
r_r021_202002,0.099363374,1.0,10.0,zb006
r_r021_202003,0.099363374,1.0,10.0,zb006
r_r021_202004,0.099363374,1.0,10.0,zb006
r_r021_202005,0.099363374,1.0,10.0,zb006
r_r021_202006,0.099363374,1.0,10.0,zb006
r_r021_202007,0.099363374,1.0,10.0,zb006
r_r021_202008,0.099363374,1.0,10.0,zb006
r_r021_202009,0.099363374,1.0,10.0,zb006
r_r021_202010,0.099363374,1.0,10.0,zb006
r_r021_202011,0.099363374,1.0,10.0,zb006
r_r021_202012,0.099363374,1.0,10.0,zb006
r_r021_202101,0.099363374,1.0,10.0,zb006
r_r021_202102,0.099363374,1.0,10.0,zb006
r_r021_202103,0.099363374,1.0,10.0,zb006
r_r021_202104,0.099363374,1.0,10.0,zb006
r_r021_202105,0.099363374,1.0,10.0,zb006
r_r021_202106,0.099363374,1.0,10.0,zb006
r_r021_202107,0.099363374,1.0,10.0,zb006
r_r021_202108,0.099363374,1.0,10.0,zb006
r_r021_202109,0.099363374,1.0,10.0,zb006
r_r021_202110,0.099363374,1.0,10.0,zb006
r_r021_202111,0.099363374,1.0,10.0,zb006
r_r021_202112,0.099363374,1.0,10.0,zb006
r_r030_201501,1.528054191,1.0,10.0,zb002
r_r030_201502,1.528054191,1.0,10.0,zb002
r_r030_201503,1.528054191,1.0,10.0,zb002
r_r030_201504,1.528054191,1.0,10.0,zb002
r_r030_201505,1.528054191,1.0,10.0,zb002
r_r030_201506,1.528054191,1.0,10.0,zb002
r_r030_201507,1.528054191,1.0,10.0,zb002
r_r030_201508,1.528054191,1.0,10.0,zb002
r_r030_201509,1.528054191,1.0,10.0,zb002
r_r030_201510,1.528054191,1.0,10.0,zb002
r_r030_201511,1.528054191,1.0,10.0,zb002
r_r030_201512,1.528054191,1.0,10.0,zb002
r_r030_201601,1.528054191,1.0,10.0,zb002
r_r030_201602,1.528054191,1.0,10.0,zb002
r_r030_201603,1.528054191,1.0,10.0,zb002
r_r030_201604,1.528054191,1.0,10.0,zb002
r_r030_201605,1.528054191,1.0,10.0,zb002
r_r030_201606,1.528054191,1.0,10.0,zb002
r_r030_201607,1.528054191,1.0,10.0,zb002
r_r030_201608,1.528054191,1.0,10.0,zb002
r_r030_201609,1.528054191,1.0,10.0,zb002
r_r030_201610,1.528054191,1.0,10.0,zb002
r_r030_201611,1.528054191,1.0,10.0,zb002
r_r030_201612,1.528054191,1.0,10.0,zb002
r_r030_201701,1.528054191,1.0,10.0,zb002
r_r030_201702,1.528054191,1.0,10.0,zb002
r_r030_201703,1.528054191,1.0,10.0,zb002
r_r030_201704,1.528054191,1.0,10.0,zb002
r_r030_201705,1.528054191,1.0,10.0,zb002
r_r030_201706,1.528054191,1.0,10.0,zb002
r_r030_201707,1.528054191,1.0,10.0,zb002
r_r030_201708,1.528054191,1.0,10.0,zb002
r_r030_201709,1.528054191,1.0,10.0,zb002
r_r030_201710,1.528054191,1.0,10.0,zb002
r_r030_201711,1.528054191,1.0,10.0,zb002
r_r030_201712,1.528054191,1.0,10.0,zb002
r_r030_201801,1.528054191,1.0,10.0,zb002
r_r030_201802,1.528054191,1.0,10.0,zb002
r_r030_201803,1.528054191,1.0,10.0,zb002
r_r030_201804,1.528054191,1.0,10.0,zb002
r_r030_201805,1.528054191,1.0,10.0,zb002
r_r030_201806,1.528054191,1.0,10.0,zb002
r_r030_201807,1.528054191,1.0,10.0,zb002
r_r030_201808,1.528054191,1.0,10.0,zb002
r_r030_201809,1.528054191,1.0,10.0,zb002
r_r030_201810,1.528054191,1.0,10.0,zb002
r_r030_201811,1.528054191,1.0,10.0,zb002
r_r030_201812,1.528054191,1.0,10.0,zb002
r_r030_201901,1.528054191,1.0,10.0,zb002
r_r030_201902,1.528054191,1.0,10.0,zb002
r_r030_201903,1.528054191,1.0,10.0,zb002
r_r030_201904,1.528054191,1.0,10.0,zb002
r_r030_201905,1.528054191,1.0,10.0,zb002
r_r030_201906,1.528054191,1.0,10.0,zb002
r_r030_201907,1.528054191,1.0,10.0,zb002
r_r030_201908,1.528054191,1.0,10.0,zb002
r_r030_201909,1.528054191,1.0,10.0,zb002
r_r030_201910,1.528054191,1.0,10.0,zb002
r_r030_201911,1.528054191,1.0,10.0,zb002
r_r030_201912,1.528054191,1.0,10.0,zb002
r_r030_202001,1.528054191,1.0,10.0,zb002
r_r030_202002,1.528054191,1.0,10.0,zb002
r_r030_202003,1.528054191,1.0,10.0,zb002
r_r030_202004,1.528054191,1.0,10.0,zb002
r_r030_202005,1.528054191,1.0,10.0,zb002
r_r030_202006,1.528054191,1.0,10.0,zb002
r_r030_202007,1.528054191,1.0,10.0,zb002
r_r030_202008,1.528054191,1.0,10.0,zb002
r_r030_202009,1.528054191,1.0,10.0,zb002
r_r030_202010,1.528054191,1.0,10.0,zb002
r_r030_202011,1.528054191,1.0,10.0,zb002
r_r030_202012,1.528054191,1.0,10.0,zb002
r_r030_202101,1.528054191,1.0,10.0,zb002
r_r030_202102,1.528054191,1.0,10.0,zb002
r_r030_202103,1.528054191,1.0,10.0,zb002
r_r030_202104,1.528054191,1.0,10.0,zb002
r_r030_202105,1.528054191,1.0,10.0,zb002
r_r030_202106,1.528054191,1.0,10.0,zb002
r_r030_202107,1.528054191,1.0,10.0,zb002
r_r030_202108,1.528054191,1.0,10.0,zb002
r_r030_202109,1.528054191,1.0,10.0,zb002
r_r030_202110,1.528054191,1.0,10.0,zb002
r_r030_202111,1.528054191,1.0,10.0,zb002
r_r030_202112,1.528054191,1.0,10.0,zb002
r_r031_201501,1.493556994,1.0,10.0,zb001
r_r031_201502,1.493556994,1.0,10.0,zb001
r_r031_201503,1.493556994,1.0,10.0,zb001
r_r031_201504,1.493556994,1.0,10.0,zb001
r_r031_201505,1.493556994,1.0,10.0,zb001
r_r031_201506,1.493556994,1.0,10.0,zb001
r_r031_201507,1.493556994,1.0,10.0,zb001
r_r031_201508,1.493556994,1.0,10.0,zb001
r_r031_201509,1.493556994,1.0,10.0,zb001
r_r031_201510,1.493556994,1.0,10.0,zb001
r_r031_201511,1.493556994,1.0,10.0,zb001
r_r031_201512,1.493556994,1.0,10.0,zb001
r_r031_201601,1.493556994,1.0,10.0,zb001
r_r031_201602,1.493556994,1.0,10.0,zb001
r_r031_201603,1.493556994,1.0,10.0,zb001
r_r031_201604,1.493556994,1.0,10.0,zb001
r_r031_201605,1.493556994,1.0,10.0,zb001
r_r031_201606,1.493556994,1.0,10.0,zb001
r_r031_201607,1.493556994,1.0,10.0,zb001
r_r031_201608,1.493556994,1.0,10.0,zb001
r_r031_201609,1.493556994,1.0,10.0,zb001
r_r031_201610,1.493556994,1.0,10.0,zb001
r_r031_201611,1.493556994,1.0,10.0,zb001
r_r031_201612,1.493556994,1.0,10.0,zb001
r_r031_201701,1.493556994,1.0,10.0,zb001
r_r031_201702,1.493556994,1.0,10.0,zb001
r_r031_201703,1.493556994,1.0,10.0,zb001
r_r031_201704,1.493556994,1.0,10.0,zb001
r_r031_201705,1.493556994,1.0,10.0,zb001
r_r031_201706,1.493556994,1.0,10.0,zb001
r_r031_201707,1.493556994,1.0,10.0,zb001
r_r031_201708,1.493556994,1.0,10.0,zb001
r_r031_201709,1.493556994,1.0,10.0,zb001
r_r031_201710,1.493556994,1.0,10.0,zb001
r_r031_201711,1.493556994,1.0,10.0,zb001
r_r031_201712,1.493556994,1.0,10.0,zb001
r_r031_201801,1.493556994,1.0,10.0,zb001
r_r031_201802,1.493556994,1.0,10.0,zb001
r_r031_201803,1.493556994,1.0,10.0,zb001
r_r031_201804,1.493556994,1.0,10.0,zb001
r_r031_201805,1.493556994,1.0,10.0,zb001
r_r031_201806,1.493556994,1.0,10.0,zb001
r_r031_201807,1.493556994,1.0,10.0,zb001
r_r031_201808,1.493556994,1.0,10.0,zb001
r_r031_201809,1.493556994,1.0,10.0,zb001
r_r031_201810,1.493556994,1.0,10.0,zb001
r_r031_201811,1.493556994,1.0,10.0,zb001
r_r031_201812,1.493556994,1.0,10.0,zb001
r_r031_201901,1.493556994,1.0,10.0,zb001
r_r031_201902,1.493556994,1.0,10.0,zb001
r_r031_201903,1.493556994,1.0,10.0,zb001
r_r031_201904,1.493556994,1.0,10.0,zb001
r_r031_201905,1.493556994,1.0,10.0,zb001
r_r031_201906,1.493556994,1.0,10.0,zb001
r_r031_201907,1.493556994,1.0,10.0,zb001
r_r031_201908,1.493556994,1.0,10.0,zb001
r_r031_201909,1.493556994,1.0,10.0,zb001
r_r031_201910,1.493556994,1.0,10.0,zb001
r_r031_201911,1.493556994,1.0,10.0,zb001
r_r031_201912,1.493556994,1.0,10.0,zb001
r_r031_202001,1.493556994,1.0,10.0,zb001
r_r031_202002,1.493556994,1.0,10.0,zb001
r_r031_202003,1.493556994,1.0,10.0,zb001
r_r031_202004,1.493556994,1.0,10.0,zb001
r_r031_202005,1.493556994,1.0,10.0,zb001
r_r031_202006,1.493556994,1.0,10.0,zb001
r_r031_202007,1.493556994,1.0,10.0,zb001
r_r031_202008,1.493556994,1.0,10.0,zb001
r_r031_202009,1.493556994,1.0,10.0,zb001
r_r031_202010,1.493556994,1.0,10.0,zb001
r_r031_202011,1.493556994,1.0,10.0,zb001
r_r031_202012,1.493556994,1.0,10.0,zb001
r_r031_202101,1.493556994,1.0,10.0,zb001
r_r031_202102,1.493556994,1.0,10.0,zb001
r_r031_202103,1.493556994,1.0,10.0,zb001
r_r031_202104,1.493556994,1.0,10.0,zb001
r_r031_202105,1.493556994,1.0,10.0,zb001
r_r031_202106,1.493556994,1.0,10.0,zb001
r_r031_202107,1.493556994,1.0,10.0,zb001
r_r031_202108,1.493556994,1.0,10.0,zb001
r_r031_202109,1.493556994,1.0,10.0,zb001
r_r031_202110,1.493556994,1.0,10.0,zb001
r_r031_202111,1.493556994,1.0,10.0,zb001
r_r031_202112,1.493556994,1.0,10.0,zb001
r_r040_201501,0.009646136,1.0,10.0,zb005
r_r040_201502,0.009646136,1.0,10.0,zb005
r_r040_201503,0.009646136,1.0,10.0,zb005
r_r040_201504,0.009646136,1.0,10.0,zb005
r_r040_201505,0.009646136,1.0,10.0,zb005
r_r040_201506,0.009646136,1.0,10.0,zb005
r_r040_201507,0.009646136,1.0,10.0,zb005
r_r040_201508,0.009646136,1.0,10.0,zb005
r_r040_201509,0.009646136,1.0,10.0,zb005
r_r040_201510,0.009646136,1.0,10.0,zb005
r_r040_201511,0.009646136,1.0,10.0,zb005
r_r040_201512,0.009646136,1.0,10.0,zb005
r_r040_201601,0.009646136,1.0,10.0,zb005
r_r040_201602,0.009646136,1.0,10.0,zb005
r_r040_201603,0.009646136,1.0,10.0,zb005
r_r040_201604,0.009646136,1.0,10.0,zb005
r_r040_201605,0.009646136,1.0,10.0,zb005
r_r040_201606,0.009646136,1.0,10.0,zb005
r_r040_201607,0.009646136,1.0,10.0,zb005
r_r040_201608,0.009646136,1.0,10.0,zb005
r_r040_201609,0.009646136,1.0,10.0,zb005
r_r040_201610,0.009646136,1.0,10.0,zb005
r_r040_201611,0.009646136,1.0,10.0,zb005
r_r040_201612,0.009646136,1.0,10.0,zb005
r_r040_201701,0.009646136,1.0,10.0,zb005
r_r040_201702,0.009646136,1.0,10.0,zb005
r_r040_201703,0.009646136,1.0,10.0,zb005
r_r040_201704,0.009646136,1.0,10.0,zb005
r_r040_201705,0.009646136,1.0,10.0,zb005
r_r040_201706,0.009646136,1.0,10.0,zb005
r_r040_201707,0.009646136,1.0,10.0,zb005
r_r040_201708,0.009646136,1.0,10.0,zb005
r_r040_201709,0.009646136,1.0,10.0,zb005
r_r040_201710,0.009646136,1.0,10.0,zb005
r_r040_201711,0.009646136,1.0,10.0,zb005
r_r040_201712,0.009646136,1.0,10.0,zb005
r_r040_201801,0.009646136,1.0,10.0,zb005
r_r040_201802,0.009646136,1.0,10.0,zb005
r_r040_201803,0.009646136,1.0,10.0,zb005
r_r040_201804,0.009646136,1.0,10.0,zb005
r_r040_201805,0.009646136,1.0,10.0,zb005
r_r040_201806,0.009646136,1.0,10.0,zb005
r_r040_201807,0.009646136,1.0,10.0,zb005
r_r040_201808,0.009646136,1.0,10.0,zb005
r_r040_201809,0.009646136,1.0,10.0,zb005
r_r040_201810,0.009646136,1.0,10.0,zb005
r_r040_201811,0.009646136,1.0,10.0,zb005
r_r040_201812,0.009646136,1.0,10.0,zb005
r_r040_201901,0.009646136,1.0,10.0,zb005
r_r040_201902,0.009646136,1.0,10.0,zb005
r_r040_201903,0.009646136,1.0,10.0,zb005
r_r040_201904,0.009646136,1.0,10.0,zb005
r_r040_201905,0.009646136,1.0,10.0,zb005
r_r040_201906,0.009646136,1.0,10.0,zb005
r_r040_201907,0.009646136,1.0,10.0,zb005
r_r040_201908,0.009646136,1.0,10.0,zb005
r_r040_201909,0.009646136,1.0,10.0,zb005
r_r040_201910,0.009646136,1.0,10.0,zb005
r_r040_201911,0.009646136,1.0,10.0,zb005
r_r040_201912,0.009646136,1.0,10.0,zb005
r_r040_202001,0.009646136,1.0,10.0,zb005
r_r040_202002,0.009646136,1.0,10.0,zb005
r_r040_202003,0.009646136,1.0,10.0,zb005
r_r040_202004,0.009646136,1.0,10.0,zb005
r_r040_202005,0.009646136,1.0,10.0,zb005
r_r040_202006,0.009646136,1.0,10.0,zb005
r_r040_202007,0.009646136,1.0,10.0,zb005
r_r040_202008,0.009646136,1.0,10.0,zb005
r_r040_202009,0.009646136,1.0,10.0,zb005
r_r040_202010,0.009646136,1.0,10.0,zb005
r_r040_202011,0.009646136,1.0,10.0,zb005
r_r040_202012,0.009646136,1.0,10.0,zb005
r_r040_202101,0.009646136,1.0,10.0,zb005
r_r040_202102,0.009646136,1.0,10.0,zb005
r_r040_202103,0.009646136,1.0,10.0,zb005
r_r040_202104,0.009646136,1.0,10.0,zb005
r_r040_202105,0.009646136,1.0,10.0,zb005
r_r040_202106,0.009646136,1.0,10.0,zb005
r_r040_202107,0.009646136,1.0,10.0,zb005
r_r040_202108,0.009646136,1.0,10.0,zb005
r_r040_202109,0.009646136,1.0,10.0,zb005
r_r040_202110,0.009646136,1.0,10.0,zb005
r_r040_202111,0.009646136,1.0,10.0,zb005
r_r040_202112,0.009646136,1.0,10.0,zb005
r_r041_201501,0.505727284,1.0,10.0,zb005
r_r041_201502,0.505727284,1.0,10.0,zb005
r_r041_201503,0.505727284,1.0,10.0,zb005
r_r041_201504,0.505727284,1.0,10.0,zb005
r_r041_201505,0.505727284,1.0,10.0,zb005
r_r041_201506,0.505727284,1.0,10.0,zb005
r_r041_201507,0.505727284,1.0,10.0,zb005
r_r041_201508,0.505727284,1.0,10.0,zb005
r_r041_201509,0.505727284,1.0,10.0,zb005
r_r041_201510,0.505727284,1.0,10.0,zb005
r_r041_201511,0.505727284,1.0,10.0,zb005
r_r041_201512,0.505727284,1.0,10.0,zb005
r_r041_201601,0.505727284,1.0,10.0,zb005
r_r041_201602,0.505727284,1.0,10.0,zb005
r_r041_201603,0.505727284,1.0,10.0,zb005
r_r041_201604,0.505727284,1.0,10.0,zb005
r_r041_201605,0.505727284,1.0,10.0,zb005
r_r041_201606,0.505727284,1.0,10.0,zb005
r_r041_201607,0.505727284,1.0,10.0,zb005
r_r041_201608,0.505727284,1.0,10.0,zb005
r_r041_201609,0.505727284,1.0,10.0,zb005
r_r041_201610,0.505727284,1.0,10.0,zb005
r_r041_201611,0.505727284,1.0,10.0,zb005
r_r041_201612,0.505727284,1.0,10.0,zb005
r_r041_201701,0.505727284,1.0,10.0,zb005
r_r041_201702,0.505727284,1.0,10.0,zb005
r_r041_201703,0.505727284,1.0,10.0,zb005
r_r041_201704,0.505727284,1.0,10.0,zb005
r_r041_201705,0.505727284,1.0,10.0,zb005
r_r041_201706,0.505727284,1.0,10.0,zb005
r_r041_201707,0.505727284,1.0,10.0,zb005
r_r041_201708,0.505727284,1.0,10.0,zb005
r_r041_201709,0.505727284,1.0,10.0,zb005
r_r041_201710,0.505727284,1.0,10.0,zb005
r_r041_201711,0.505727284,1.0,10.0,zb005
r_r041_201712,0.505727284,1.0,10.0,zb005
r_r041_201801,0.505727284,1.0,10.0,zb005
r_r041_201802,0.505727284,1.0,10.0,zb005
r_r041_201803,0.505727284,1.0,10.0,zb005
r_r041_201804,0.505727284,1.0,10.0,zb005
r_r041_201805,0.505727284,1.0,10.0,zb005
r_r041_201806,0.505727284,1.0,10.0,zb005
r_r041_201807,0.505727284,1.0,10.0,zb005
r_r041_201808,0.505727284,1.0,10.0,zb005
r_r041_201809,0.505727284,1.0,10.0,zb005
r_r041_201810,0.505727284,1.0,10.0,zb005
r_r041_201811,0.505727284,1.0,10.0,zb005
r_r041_201812,0.505727284,1.0,10.0,zb005
r_r041_201901,0.505727284,1.0,10.0,zb005
r_r041_201902,0.505727284,1.0,10.0,zb005
r_r041_201903,0.505727284,1.0,10.0,zb005
r_r041_201904,0.505727284,1.0,10.0,zb005
r_r041_201905,0.505727284,1.0,10.0,zb005
r_r041_201906,0.505727284,1.0,10.0,zb005
r_r041_201907,0.505727284,1.0,10.0,zb005
r_r041_201908,0.505727284,1.0,10.0,zb005
r_r041_201909,0.505727284,1.0,10.0,zb005
r_r041_201910,0.505727284,1.0,10.0,zb005
r_r041_201911,0.505727284,1.0,10.0,zb005
r_r041_201912,0.505727284,1.0,10.0,zb005
r_r041_202001,0.505727284,1.0,10.0,zb005
r_r041_202002,0.505727284,1.0,10.0,zb005
r_r041_202003,0.505727284,1.0,10.0,zb005
r_r041_202004,0.505727284,1.0,10.0,zb005
r_r041_202005,0.505727284,1.0,10.0,zb005
r_r041_202006,0.505727284,1.0,10.0,zb005
r_r041_202007,0.505727284,1.0,10.0,zb005
r_r041_202008,0.505727284,1.0,10.0,zb005
r_r041_202009,0.505727284,1.0,10.0,zb005
r_r041_202010,0.505727284,1.0,10.0,zb005
r_r041_202011,0.505727284,1.0,10.0,zb005
r_r041_202012,0.505727284,1.0,10.0,zb005
r_r041_202101,0.505727284,1.0,10.0,zb005
r_r041_202102,0.505727284,1.0,10.0,zb005
r_r041_202103,0.505727284,1.0,10.0,zb005
r_r041_202104,0.505727284,1.0,10.0,zb005
r_r041_202105,0.505727284,1.0,10.0,zb005
r_r041_202106,0.505727284,1.0,10.0,zb005
r_r041_202107,0.505727284,1.0,10.0,zb005
r_r041_202108,0.505727284,1.0,10.0,zb005
r_r041_202109,0.505727284,1.0,10.0,zb005
r_r041_202110,0.505727284,1.0,10.0,zb005
r_r041_202111,0.505727284,1.0,10.0,zb005
r_r041_202112,0.505727284,1.0,10.0,zb005
r_r042_201501,0.020681969,1.0,10.0,zb005
r_r042_201502,0.020681969,1.0,10.0,zb005
r_r042_201503,0.020681969,1.0,10.0,zb005
r_r042_201504,0.020681969,1.0,10.0,zb005
r_r042_201505,0.020681969,1.0,10.0,zb005
r_r042_201506,0.020681969,1.0,10.0,zb005
r_r042_201507,0.020681969,1.0,10.0,zb005
r_r042_201508,0.020681969,1.0,10.0,zb005
r_r042_201509,0.020681969,1.0,10.0,zb005
r_r042_201510,0.020681969,1.0,10.0,zb005
r_r042_201511,0.020681969,1.0,10.0,zb005
r_r042_201512,0.020681969,1.0,10.0,zb005
r_r042_201601,0.020681969,1.0,10.0,zb005
r_r042_201602,0.020681969,1.0,10.0,zb005
r_r042_201603,0.020681969,1.0,10.0,zb005
r_r042_201604,0.020681969,1.0,10.0,zb005
r_r042_201605,0.020681969,1.0,10.0,zb005
r_r042_201606,0.020681969,1.0,10.0,zb005
r_r042_201607,0.020681969,1.0,10.0,zb005
r_r042_201608,0.020681969,1.0,10.0,zb005
r_r042_201609,0.020681969,1.0,10.0,zb005
r_r042_201610,0.020681969,1.0,10.0,zb005
r_r042_201611,0.020681969,1.0,10.0,zb005
r_r042_201612,0.020681969,1.0,10.0,zb005
r_r042_201701,0.020681969,1.0,10.0,zb005
r_r042_201702,0.020681969,1.0,10.0,zb005
r_r042_201703,0.020681969,1.0,10.0,zb005
r_r042_201704,0.020681969,1.0,10.0,zb005
r_r042_201705,0.020681969,1.0,10.0,zb005
r_r042_201706,0.020681969,1.0,10.0,zb005
r_r042_201707,0.020681969,1.0,10.0,zb005
r_r042_201708,0.020681969,1.0,10.0,zb005
r_r042_201709,0.020681969,1.0,10.0,zb005
r_r042_201710,0.020681969,1.0,10.0,zb005
r_r042_201711,0.020681969,1.0,10.0,zb005
r_r042_201712,0.020681969,1.0,10.0,zb005
r_r042_201801,0.020681969,1.0,10.0,zb005
r_r042_201802,0.020681969,1.0,10.0,zb005
r_r042_201803,0.020681969,1.0,10.0,zb005
r_r042_201804,0.020681969,1.0,10.0,zb005
r_r042_201805,0.020681969,1.0,10.0,zb005
r_r042_201806,0.020681969,1.0,10.0,zb005
r_r042_201807,0.020681969,1.0,10.0,zb005
r_r042_201808,0.020681969,1.0,10.0,zb005
r_r042_201809,0.020681969,1.0,10.0,zb005
r_r042_201810,0.020681969,1.0,10.0,zb005
r_r042_201811,0.020681969,1.0,10.0,zb005
r_r042_201812,0.020681969,1.0,10.0,zb005
r_r042_201901,0.020681969,1.0,10.0,zb005
r_r042_201902,0.020681969,1.0,10.0,zb005
r_r042_201903,0.020681969,1.0,10.0,zb005
r_r042_201904,0.020681969,1.0,10.0,zb005
r_r042_201905,0.020681969,1.0,10.0,zb005
r_r042_201906,0.020681969,1.0,10.0,zb005
r_r042_201907,0.020681969,1.0,10.0,zb005
r_r042_201908,0.020681969,1.0,10.0,zb005
r_r042_201909,0.020681969,1.0,10.0,zb005
r_r042_201910,0.020681969,1.0,10.0,zb005
r_r042_201911,0.020681969,1.0,10.0,zb005
r_r042_201912,0.020681969,1.0,10.0,zb005
r_r042_202001,0.020681969,1.0,10.0,zb005
r_r042_202002,0.020681969,1.0,10.0,zb005
r_r042_202003,0.020681969,1.0,10.0,zb005
r_r042_202004,0.020681969,1.0,10.0,zb005
r_r042_202005,0.020681969,1.0,10.0,zb005
r_r042_202006,0.020681969,1.0,10.0,zb005
r_r042_202007,0.020681969,1.0,10.0,zb005
r_r042_202008,0.020681969,1.0,10.0,zb005
r_r042_202009,0.020681969,1.0,10.0,zb005
r_r042_202010,0.020681969,1.0,10.0,zb005
r_r042_202011,0.020681969,1.0,10.0,zb005
r_r042_202012,0.020681969,1.0,10.0,zb005
r_r042_202101,0.020681969,1.0,10.0,zb005
r_r042_202102,0.020681969,1.0,10.0,zb005
r_r042_202103,0.020681969,1.0,10.0,zb005
r_r042_202104,0.020681969,1.0,10.0,zb005
r_r042_202105,0.020681969,1.0,10.0,zb005
r_r042_202106,0.020681969,1.0,10.0,zb005
r_r042_202107,0.020681969,1.0,10.0,zb005
r_r042_202108,0.020681969,1.0,10.0,zb005
r_r042_202109,0.020681969,1.0,10.0,zb005
r_r042_202110,0.020681969,1.0,10.0,zb005
r_r042_202111,0.020681969,1.0,10.0,zb005
r_r042_202112,0.020681969,1.0,10.0,zb005
r_r043_201501,0.002084546,1.0,10.0,zb003
r_r043_201502,0.002084546,1.0,10.0,zb003
r_r043_201503,0.002084546,1.0,10.0,zb003
