parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
p60071_s039,log,factor,0.318740487,0.301161736,0.382488585,zb006,1,0,1
p60071_s040,log,factor,0.258022487,0.246300995,0.332960516,zb006,1,0,1
p60071_s041,log,factor,0.242433995,0.121225506,0.336750269,zb006,1,0,1
p60071_s042,log,factor,0.194640011,0.182186753,0.241819501,zb006,1,0,1
p60071_s043,log,factor,0.225605994,0.189167246,0.226119012,zb006,1,0,1
p60071_s044,log,factor,0.178748503,0.17196475,0.248614758,zb006,1,0,1
p60071_x001,log,factor,13.40374947,13.37179947,15.74732399,zb006,1,0,1
p60071_x002,log,factor,18.5638504,11.97000027,19.24164963,zb006,1,0,1
p60071_x003,log,factor,7.754189968,7.733827591,10.73565006,zb006,1,0,1
p60071_x004,log,factor,12.19054985,4.218847275,35.3,zb006,1,0,1
p60071_x005,log,factor,8.397899628,7.683744907,16.71055031,zb006,1,0,1
p60071_x006,log,factor,6.084394932,5.146055222,32.56321335,zb006,1,0,1
p60071_x007,log,factor,14.42074966,12.38724995,14.77882481,zb006,1,0,1
p60071_x008,log,factor,15.18505001,4.378987312,16.0223999,zb006,1,0,1
p60071_x009,log,factor,4.890199661,4.659754753,6.684020042,zb006,1,0,1
p60071_x010,log,factor,18.50975037,17.54940033,25.49332428,zb006,1,0,1
p60071_x011,log,factor,33.59265137,9.788030624,40.31118164,zb006,1,0,1
p60071_x012,log,factor,14.55449963,11.16937447,16.78652573,zb006,1,0,1
p60071_x013,log,factor,10.69583988,3.001729965,35.3,zb006,1,0,1
p60071_x014,log,factor,27.7519989,18.78407669,30.90222549,zb006,1,0,1
p60071_x015,log,factor,11.73530006,7.754002571,13.45267487,zb006,1,0,1
p60071_x016,log,factor,13.75698471,5.578249931,19.24032593,zb006,1,0,1
p60071_x017,log,factor,6.730150223,5.477437496,12.36754513,zb006,1,0,1
p60071_x018,log,factor,18.47974968,16.8389492,19.84524918,zb006,1,0,1
p60071_x019,log,factor,19.41250038,15.11859989,22.88222504,zb006,1,0,1
p60071_x020,log,factor,30.70249939,13.98499966,36.84299927,zb006,1,0,1
p60071_x021,log,factor,5.474545002,2.759437561,5.481327534,zb006,1,0,1
p60071_x022,log,factor,7.858984947,7.40960741,8.365070343,zb006,1,0,1
p60071_x023,log,factor,7.292505264,6.056942463,9.299882889,zb006,1,0,1
p60071_x024,log,factor,8.571825027,3.800047398,18.92480087,zb006,1,0,1
p60071_x025,log,factor,9.347350121,7.662240028,12.7609148,zb006,1,0,1
p60071_x026,log,factor,9.62528038,6.097277641,20.61174965,zb006,1,0,1
p60071_x027,log,factor,6.296635151,6.279224873,10.28193474,zb006,1,0,1
p60071_x028,log,factor,22.23535156,14.51784992,32.59835052,zb006,1,0,1
p60071_x029,log,factor,21.08550072,7.834435463,24.10715103,zb006,1,0,1
p60071_x030,log,factor,13.92070007,7.354955196,18.46477509,zb006,1,0,1
p60071_x031,log,factor,15.58259964,7.840267658,15.59485054,zb006,1,0,1
p60071_x032,log,factor,32.39495087,17.19594955,38.87394104,zb006,1,0,1
p60071_x033,log,factor,33.72149658,22.0971241,38.58592606,zb006,1,0,1
p60071_x034,log,factor,3.409005165,2.701309919,7.407535553,zb006,1,0,1
p60071_x035,log,factor,13.04432964,5.840044975,17.90209961,zb006,1,0,1
p60071_x036,log,factor,5.399580002,5.270020008,7.153590202,zb006,1,0,1
p60071_x037,log,factor,11.80053997,4.988027573,35.3,zb006,1,0,1
p60071_x038,log,factor,12.65340042,7.858127594,13.67977524,zb006,1,0,1
p60071_x039,log,factor,5.3552351,1.345642447,7.210127831,zb006,1,0,1
p60071_x040,log,factor,20.27489853,11.35097504,30.55357552,zb006,1,0,1
p60071_x041,log,factor,5.494460106,5.206222534,12.05889988,zb006,1,0,1
p60071_x042,log,factor,9.264220238,5.699492455,10.11933994,zb006,1,0,1
p60071_x043,log,factor,8.665430069,7.804667473,14.16713047,zb006,1,0,1
p60071_x044,log,factor,22.02595139,13.76485062,35.3,zb006,1,0,1
p60071_y001,log,factor,12.7243309,2.802462578,22.72457504,zb006,1,0,1
p60071_y002,log,factor,4.511495113,4.174634933,7.906112671,zb006,1,0,1
p60071_y003,log,factor,33.68280029,7.774682522,37.94707489,zb006,1,0,1
p60071_y004,log,factor,4.36362505,2.627115011,6.544119835,zb006,1,0,1
p60071_y005,log,factor,7.183634758,5.494892597,8.702152252,zb006,1,0,1
p60071_y006,log,factor,16.34200096,3.667784929,35.3,zb006,1,0,1
p60071_y007,fixed,factor,7.567569733,7.398457527,8.102964401,zb006,1,0,1
p60071_y008,log,factor,28.56354904,14.72177505,35.3,zb006,1,0,1
p60071_y009,log,factor,8.499939919,8.187017441,28.66967583,zb006,1,0,1
p60071_y010,log,factor,18.19134903,14.62134933,19.45802498,zb006,1,0,1
p60071_y011,log,factor,13.40034485,3.420262575,32.73927307,zb006,1,0,1
p60071_y012,log,factor,10.78890038,6.312642574,10.95215034,zb006,1,0,1
p60071_y013,log,factor,7.681069851,4.840602875,14.04405022,zb006,1,0,1
p60071_y014,log,factor,12.85435009,5.023670197,12.89727497,zb006,1,0,1
p60071_y015,log,factor,15.07059956,6.985539913,15.55239964,zb006,1,0,1
p60071_y016,log,factor,22.02669907,4.026037693,27.47605133,zb006,1,0,1
p60071_y017,log,factor,21.1222496,4.651242256,26.81237602,zb006,1,0,1
p60071_y018,log,factor,3.451620102,2.742694855,17.38576317,zb006,1,0,1
p60071_y019,log,factor,11.85000038,11.23017502,17.2010498,zb006,1,0,1
p60071_y020,log,factor,20.57894897,5.497487545,33.29922485,zb006,1,0,1
p60071_y021,log,factor,5.421175003,5.070580006,9.169670105,zb006,1,0,1
p60071_y022,log,factor,6.942174911,6.93321991,8.542072296,zb006,1,0,1
p60071_y023,log,factor,11.12145042,10.05803776,11.19407463,zb006,1,0,1
p60071_y024,log,factor,19.10890007,8.89896965,19.41230011,zb006,1,0,1
p60071_y025,log,factor,11.4219656,2.736392498,30.17927551,zb006,1,0,1
p60071_y026,log,factor,9.428625107,5.1545825,9.444437027,zb006,1,0,1
p60071_y027,log,factor,9.441015244,8.406271935,21.14805031,zb006,1,0,1
p60071_y028,log,factor,3.540395021,3.354295015,12.49883747,zb006,1,0,1
p60071_y029,log,factor,23.70365143,16.1439991,33.50277328,zb006,1,0,1
p60071_y030,log,factor,17.0509491,4.564837456,35.19630051,zb006,1,0,1
p60071_y031,log,factor,8.729000092,7.477592468,15.10337162,zb006,1,0,1
p60071_y032,log,factor,5.795859814,1.997849941,28.64870071,zb006,1,0,1
p60071_y033,log,factor,4.333194733,4.102082253,9.371834755,zb006,1,0,1
p60071_y034,log,factor,2.862255096,2.153152466,12.73122501,zb006,1,0,1
p60071_y035,log,factor,12.13049984,3.611984968,12.36597443,zb006,1,0,1
p60071_y036,log,factor,6.366394997,3.21524477,16.01189995,zb006,1,0,1
p60071_y037,log,factor,32.52145004,8.243844986,39.02574005,zb006,1,0,1
p60071_y038,log,factor,9.001395226,8.715542793,9.820825577,zb006,1,0,1
p60071_y039,log,factor,7.041305065,3.717255116,19.6114502,zb006,1,0,1
p60071_y040,log,factor,5.507764816,5.257137299,9.24549675,zb006,1,0,1
p60071_y041,log,factor,8.146969795,2.871175051,11.68272495,zb006,1,0,1
p60071_y042,log,factor,8.512310028,8.222772598,13.37805271,zb006,1,0,1
p60071_y043,log,factor,4.644165039,4.480429649,6.979340076,zb006,1,0,1
p60071_y044,log,factor,5.046050072,2.63115263,7.023744583,zb006,1,0,1
p60071_z001,log,factor,20.94884872,12.15742493,24.73842621,zb006,1,0,1
p60071_z002,log,factor,5.267674923,5.248857498,12.5642252,zb006,1,0,1
p60071_z003,log,factor,6.906195164,3.931010008,18.07002449,zb006,1,0,1
p60071_z004,log,factor,9.248660088,6.548379898,11.60472488,zb006,1,0,1
p60071_z005,log,factor,15.30994987,11.51547527,15.71272469,zb006,1,0,1
p60071_z006,log,factor,14.97579956,13.77010059,21.3,zb006,1,0,1
p60071_z007,log,factor,24.82665062,16.96859932,26.33142471,zb006,1,0,1
p60071_z008,log,factor,14.38084984,3.043124914,21.3,zb006,1,0,1
p60071_z009,log,factor,9.55183506,7.842647552,10.18642521,zb006,1,0,1
p60071_z010,log,factor,5.515029907,5.093374729,6.372682571,zb006,1,0,1
p60071_z011,log,factor,4.894619942,1.820250034,8.595592499,zb006,1,0,1
p60071_z012,log,factor,29.8852005,25.73402405,30,zb006,1,0,1
p60071_z013,log,factor,4.58150959,4.565040112,5.083390236,zb006,1,0,1
p60071_z014,log,factor,7.748664856,5.985507488,15.27944946,zb006,1,0,1
p60071_z015,log,factor,17.25169945,12.39685059,21.3,zb006,1,0,1
p60071_z016,log,factor,13.54189968,13.49532509,21.3,zb006,1,0,1
p60071_z017,log,factor,5.043159962,3.724192381,5.378984928,zb006,1,0,1
p60071_z018,log,factor,12.72949982,11.38782501,16.2826252,zb006,1,0,1
p60071_z019,log,factor,27.08240128,21.38965034,30,zb006,1,0,1
p60071_z020,log,factor,9.917699814,5.993484974,11.80587578,zb006,1,0,1
p60071_z021,log,factor,6.068435192,4.907502174,9.399417877,zb006,1,0,1
p60071_z022,log,factor,5.314310074,2.045547485,6.428230286,zb006,1,0,1
p60071_z023,log,factor,7.721514702,7.011422157,10.76652527,zb006,1,0,1
p60071_z024,log,factor,8.662494659,6.597127438,9.120317459,zb006,1,0,1
p60071_z025,log,factor,10.33636951,5.945847511,21.3,zb006,1,0,1
p60071_z026,log,factor,5.671474934,4.463029861,20.12106705,zb006,1,0,1
p60071_z027,log,factor,9.347869873,6.640745163,11.74247551,zb006,1,0,1
p60071_z028,log,factor,7.678565025,7.443510056,10.78927517,zb006,1,0,1
p60071_z029,log,factor,8.809679985,8.404629707,11.95225048,zb006,1,0,1
p60071_z030,log,factor,12.48894978,4.017062664,21.3,zb006,1,0,1
p60071_z031,log,factor,10.23880005,8.261864662,11.68505001,zb006,1,0,1
p60071_z032,log,factor,8.091079712,7.78501749,16.93830109,zb006,1,0,1
p60071_z033,log,factor,14.55615044,14.53345013,17.358675,zb006,1,0,1
p60071_z034,log,factor,11.3708992,7.165784836,13.65257454,zb006,1,0,1
p60071_z035,log,factor,22.22380066,12.09117508,26.66856079,zb006,1,0,1
p60071_z036,log,factor,10.484725,8.590942383,16.83532524,zb006,1,0,1
p60071_z037,log,factor,9.871560097,9.582027435,21.3,zb006,1,0,1
p60071_z038,log,factor,6.989850044,6.908542633,10.08813286,zb006,1,0,1
p60071_z039,log,factor,17.35025024,17.27002525,21.3,zb006,1,0,1
p60071_z040,log,factor,5.508190155,5.004002571,5.818432808,zb006,1,0,1
p60071_z041,log,factor,8.059339523,4.338107586,10.10967445,zb006,1,0,1
p60071_z042,log,factor,9.93985939,7.709672451,11.66284943,zb006,1,0,1
p60071_z043,log,factor,12.89550018,5.962690353,13.43970013,zb006,1,0,1
p60071_z044,log,factor,8.353545189,5.596887589,9.018022537,zb006,1,0,1
p70041_z001,log,factor,1.799265027,1.102238178,2.137574911,zb007,1,0,1
p70041_z002,log,factor,2.17241478,1.183037519,2.320364952,zb007,1,0,1
p70041_z003,log,factor,1.327950001,0.54553324,1.541317463,zb007,1,0,1
p70041_z004,log,factor,5.453120232,2.671177387,7.03,zb007,1,0,1
p70041_z005,log,factor,1.420544982,0.375474244,1.426689982,zb007,1,0,1
p70041_z006,log,factor,1.461905003,0.370512247,2.585120201,zb007,1,0,1
p70041_z007,log,factor,0.902276993,0.618883491,1.032607436,zb007,1,0,1
p70041_z008,log,factor,2.862159967,0.956037223,4.724487305,zb007,1,0,1
p70041_z009,log,factor,1.239348531,0.89423126,1.701684952,zb007,1,0,1
p70041_z010,log,factor,0.820731521,0.321731508,0.985782266,zb007,1,0,1
p70041_z011,log,factor,1.611364961,1.463877559,2.63135004,zb007,1,0,1
p70041_z012,log,factor,1.800529957,1.300867438,2.263102531,zb007,1,0,1
p70041_z013,log,factor,3.121914864,2.883197546,3.358904839,zb007,1,0,1
p70041_z014,log,factor,2.203490019,1.113792539,2.723872423,zb007,1,0,1
p70041_z015,log,factor,1.549555063,0.566205502,1.816847444,zb007,1,0,1
p70041_z016,log,factor,2.226984978,1.190575004,7.03,zb007,1,0,1
p70041_z017,log,factor,0.377531499,0.296990246,2.402220011,zb007,1,0,1
p70041_z018,log,factor,1.494325995,0.678382277,2.412847519,zb007,1,0,1
p70041_z019,log,factor,0.31726402,0.109136999,0.620429277,zb007,1,0,1
p70041_z020,log,factor,5.2874403,3.947047472,5.696549892,zb007,1,0,1
p70041_z021,log,factor,1.460084915,0.786935747,1.463485003,zb007,1,0,1
p70041_z022,log,factor,1.825474977,0.69151479,2.072782516,zb007,1,0,1
p70041_z023,log,factor,2.685039997,0.950333238,4.179367542,zb007,1,0,1
p70041_z024,log,factor,0.532822967,0.312217742,0.620638728,zb007,1,0,1
p70041_z025,log,factor,1.607885003,1.082698941,1.655347466,zb007,1,0,1
p70041_z026,log,factor,4.090234756,0.291107506,4.26535511,zb007,1,0,1
p70041_z027,log,factor,2.01286006,1.613020062,2.496185064,zb007,1,0,1
p70041_z028,log,factor,1.579264998,0.850510478,1.827955008,zb007,1,0,1
p70041_z029,log,factor,1.547714949,1.545022488,5.210680008,zb007,1,0,1
p70041_z030,log,factor,0.556131959,0.206257761,1.53039217,zb007,1,0,1
p70041_z031,log,factor,1.106549978,0.861721992,1.115237474,zb007,1,0,1
p70051_s001,log,factor,0.155671999,0.127260745,0.2305035,zb007,1,0,1
p70051_s002,log,factor,0.189350992,0.157064497,0.208329752,zb007,1,0,1
p70051_s003,log,factor,0.23238349,0.218894258,0.281674266,zb007,1,0,1
p70051_s004,log,factor,0.193443507,0.12005575,0.305696487,zb007,1,0,1
p70051_s005,log,factor,0.2292725,0.213864505,0.262668997,zb007,1,0,1
p70051_s006,log,factor,0.227214009,0.14251025,0.253952742,zb007,1,0,1
p70051_s007,log,factor,0.193489999,0.181209505,0.211095005,zb007,1,0,1
p70051_s008,log,factor,0.192384496,0.18724525,0.289847761,zb007,1,0,1
p70051_s009,log,factor,0.213296503,0.201350242,0.266087741,zb007,1,0,1
p70051_s010,log,factor,0.23448351,0.173587501,0.277863503,zb007,1,0,1
p70051_s011,log,factor,0.190530002,0.169413254,0.246063486,zb007,1,0,1
p70051_s012,log,factor,0.147190005,0.147087499,0.163465247,zb007,1,0,1
p70051_s013,log,factor,0.177147001,0.171458244,0.202372745,zb007,1,0,1
p70051_s014,log,factor,0.210768491,0.209304243,0.287955761,zb007,1,0,1
p70051_s015,log,factor,0.249861002,0.194058999,0.350999991,zb007,1,0,1
p70051_s016,log,factor,0.175150007,0.153549254,0.178456992,zb007,1,0,1
p70051_s017,log,factor,0.171526507,0.140822247,0.18577525,zb007,1,0,1
p70051_s018,log,factor,0.211283505,0.186051503,0.218735248,zb007,1,0,1
p70051_s019,log,factor,0.177134991,0.157633245,0.200746745,zb007,1,0,1
p70051_s020,log,factor,0.293676019,0.225870997,0.338694245,zb007,1,0,1
p70051_s021,log,factor,0.148662508,0.146078497,0.217519253,zb007,1,0,1
p70051_s022,log,factor,0.249871001,0.247806758,0.281683981,zb007,1,0,1
p70051_s023,log,factor,0.197312504,0.149098754,0.21083425,zb007,1,0,1
p70051_s024,log,factor,0.193630993,0.189988002,0.210993499,zb007,1,0,1
p70051_s025,log,factor,0.178846002,0.154514745,0.179106504,zb007,1,0,1
p70051_s026,log,factor,0.196735501,0.18369925,0.246917993,zb007,1,0,1
p70051_s027,log,factor,0.289014518,0.218551248,0.290406018,zb007,1,0,1
p70051_s028,log,factor,0.169979513,0.119999997,0.19516474,zb007,1,0,1
p70051_s029,log,factor,0.244980499,0.213053495,0.246427253,zb007,1,0,1
p70051_s030,log,factor,0.189655989,0.184271246,0.25433749,zb007,1,0,1
p70051_s031,log,factor,0.180529505,0.152528748,0.185311258,zb007,1,0,1
p70051_x001,log,factor,8.901795387,4.337394714,11.6389246,zb007,1,0,1
p70051_x002,log,factor,11.01950073,8.72908783,12.57972527,zb007,1,0,1
p70051_x003,log,factor,6.210844994,6.022637844,7.767730236,zb007,1,0,1
p70051_x004,fixed,factor,4.970020294,4.790612698,5.147274971,zb007,1,0,1
p70051_x005,log,factor,8.617085457,2.477425098,14.00059986,zb007,1,0,1
p70051_x006,log,factor,4.746200085,4.59412241,5.287280083,zb007,1,0,1
p70051_x007,log,factor,5.028174877,4.024167538,6.220787048,zb007,1,0,1
p70051_x008,log,factor,3.099269867,2.830242395,3.341969967,zb007,1,0,1
p70051_x009,log,factor,3.49477005,3.152407646,5.922570229,zb007,1,0,1
p70051_x010,log,factor,11.18868065,5.935212612,12.63222504,zb007,1,0,1
p70051_x011,log,factor,12.41862011,6.626782417,16.49062538,zb007,1,0,1
p70051_x012,log,factor,3.424055099,2.820747375,3.48642993,zb007,1,0,1
p70051_x013,log,factor,3.802054882,3.556312561,9.305559158,zb007,1,0,1
p70051_x014,log,factor,5.773819923,2.165202618,10.79213715,zb007,1,0,1
p70051_x015,log,factor,8.279180527,6.539072514,13.18972492,zb007,1,0,1
p70051_x016,log,factor,6.906384945,6.673607349,8.621088028,zb007,1,0,1
p70051_x017,log,factor,2.048619986,1.890597463,7.316035271,zb007,1,0,1
p70051_x018,log,factor,6.087124825,4.962579727,6.893972397,zb007,1,0,1
p70051_x019,log,factor,6.875559807,2.76549983,9.703567505,zb007,1,0,1
p70051_x020,log,factor,5.546784878,5.015342712,7.654087067,zb007,1,0,1
p70051_x021,log,factor,6.981440067,6.033644676,11.66230202,zb007,1,0,1
p70051_x022,log,factor,4.124300003,4.03426981,5.222442627,zb007,1,0,1
p70051_x023,log,factor,3.564420223,3.386772633,4.900287628,zb007,1,0,1
p70051_x024,log,factor,13.00094986,4.241569996,17.32864952,zb007,1,0,1
p70051_x025,log,factor,5.51096487,4.313197613,8.591129303,zb007,1,0,1
p70051_x026,log,factor,9.525560379,8.568849564,9.6022892,zb007,1,0,1
p70051_x027,log,factor,5.803794861,5.612017632,8.082798004,zb007,1,0,1
p70051_x028,log,factor,2.267184973,1.873117447,5.316717148,zb007,1,0,1
p70051_x029,log,factor,10.63766003,6.045100212,14.88980007,zb007,1,0,1
p70051_x030,log,factor,1.06385994,0.851087952,1.276631927,zb007,1,0,1
p70051_x031,fixed,factor,4.241425037,4.192884922,4.287769794,zb007,1,0,1
p70051_y001,log,factor,7.631939888,6.061162472,9.98566246,zb007,1,0,1
p70051_y002,log,factor,5.846095085,4.107752323,7.100227356,zb007,1,0,1
p70051_y003,log,factor,15.20255089,5.187815189,21.3,zb007,1,0,1
p70051_y004,log,factor,15.91090488,4.088970184,21.3,zb007,1,0,1
p70051_y005,log,factor,6.135105133,5.024614811,7.669034958,zb007,1,0,1
p70051_y006,log,factor,3.271749973,2.383759975,7.263427734,zb007,1,0,1
p70051_y007,fixed,factor,2.728275061,2.692210197,3.088767529,zb007,1,0,1
p70051_y008,log,factor,3.26680994,2.079062462,5.171249866,zb007,1,0,1
p70051_y009,log,factor,4.902504921,3.295644999,5.326649666,zb007,1,0,1
p70051_y010,log,factor,2.565535069,1.822685003,4.197244644,zb007,1,0,1
p70051_y011,log,factor,7.628700256,7.042365074,10.14688492,zb007,1,0,1
p70051_y012,log,factor,4.914054871,4.143172741,7.092942238,zb007,1,0,1
p70051_y013,log,factor,7.227915287,3.824124813,21.3,zb007,1,0,1
p70051_y014,log,factor,5.289585114,5.273357391,12.89235687,zb007,1,0,1
p70051_y015,log,factor,5.936920166,5.145059586,6.669435024,zb007,1,0,1
p70051_y016,log,factor,6.21987009,1.672055006,14.86057472,zb007,1,0,1
p70051_y017,log,factor,4.998034954,4.707920074,21.3,zb007,1,0,1
p70051_y018,fixed,factor,3.511049986,3.261824846,3.657142401,zb007,1,0,1
p70051_y019,log,factor,7.568429947,7.54759264,10.67625046,zb007,1,0,1
p70051_y020,log,factor,3.258860111,2.801152468,3.336164951,zb007,1,0,1
p70051_y021,log,factor,13.43235016,6.623047829,14.20495033,zb007,1,0,1
p70051_y022,log,factor,7.966400146,6.648554802,21.3,zb007,1,0,1
p70051_y023,log,factor,9.490310669,5.441392422,9.503854752,zb007,1,0,1
p70051_y024,log,factor,9.258239746,4.999812603,21.3,zb007,1,0,1
p70051_y025,log,factor,19.52415085,9.179721832,23.42898102,zb007,1,0,1
p70051_y026,log,factor,4.510720253,3.208080053,5.816762447,zb007,1,0,1
p70051_y027,log,factor,12.5344944,6.375377655,21.3,zb007,1,0,1
p70051_y028,log,factor,8.353079796,2.626042366,21.3,zb007,1,0,1
p70051_y029,log,factor,4.079299927,3.29691267,4.247769833,zb007,1,0,1
p70051_y030,log,factor,6.148829937,2.333397627,7.833330154,zb007,1,0,1
p70051_y031,log,factor,5.783254623,4.519859791,9.433073044,zb007,1,0,1
p70051_z001,log,factor,2.97706008,2.65227747,6.76967001,zb007,1,0,1
p70051_z002,log,factor,2.565589905,2.152029991,6.11793232,zb007,1,0,1
p70051_z003,log,factor,13.96826935,5.579097271,16.76192322,zb007,1,0,1
p70051_z004,log,factor,2.388269901,0.867586732,11.04624462,zb007,1,0,1
p70051_z005,log,factor,4.764679909,0.82456404,10.04693508,zb007,1,0,1
p70051_z006,log,factor,3.058099985,2.866392374,7.027524948,zb007,1,0,1
p70051_z007,log,factor,8.876854897,4.909279823,14.03,zb007,1,0,1
p70051_z008,log,factor,1.942379951,1.92058754,9.802932739,zb007,1,0,1
p70051_z009,log,factor,1.461969614,0.677199006,3.034317493,zb007,1,0,1
p70051_z010,log,factor,5.488624573,5.48499012,14.03,zb007,1,0,1
p70051_z011,log,factor,20,5.529652596,20,zb007,1,0,1
p70051_z012,log,factor,12.65670013,1.215950012,14.37650013,zb007,1,0,1
p70051_z013,log,factor,2.601880074,1.01142025,6.322780132,zb007,1,0,1
p70051_z014,log,factor,9.204124451,8.108465195,14.03,zb007,1,0,1
p70051_z015,log,factor,2.57404995,2.423035145,3.252335072,zb007,1,0,1
p70051_z016,log,factor,14.78969955,3.979252577,17.60385132,zb007,1,0,1
p70051_z017,log,factor,9.359985352,5.972727299,12.88184929,zb007,1,0,1
p70051_z018,log,factor,2.007490158,1.539945006,3.59653759,zb007,1,0,1
p70051_z019,log,factor,6.626019955,2.349395037,12.11815071,zb007,1,0,1
p70051_z020,log,factor,15.62475014,6.52225256,17.93287468,zb007,1,0,1
p70051_z021,log,factor,7.574830055,6.106642723,7.594257355,zb007,1,0,1
p70051_z022,log,factor,8.932849884,5.692167282,11.65175056,zb007,1,0,1
p70051_z023,log,factor,7.567154884,6.106507301,12.36472225,zb007,1,0,1
p70051_z024,log,factor,10.65135002,6.023864746,11.59447479,zb007,1,0,1
p70051_z025,log,factor,5.423894882,4.523620129,7.447870255,zb007,1,0,1
p70051_z026,log,factor,8.03139019,4.350665092,14.03,zb007,1,0,1
p70051_z027,log,factor,15.19600105,10.03962517,18.23520126,zb007,1,0,1
p70051_z028,log,factor,12.50894928,7.550379753,15.01073914,zb007,1,0,1
p70051_z029,log,factor,8.282735825,7.132912636,10.17408562,zb007,1,0,1
p70051_z030,log,factor,19.10364914,5.70772028,20,zb007,1,0,1
p70051_z031,log,factor,4.177470207,1.039102554,6.838842392,zb007,1,0,1
p70053_s001,log,factor,0.273488998,0.252022505,0.326497257,zb007,1,0,1
p70053_s002,log,factor,0.354494512,0.265601516,0.401497513,zb007,1,0,1
p70053_s003,log,factor,0.22783199,0.20842725,0.291751742,zb007,1,0,1
p70053_s004,log,factor,0.318843484,0.290330499,0.325210005,zb007,1,0,1
p70053_s005,log,factor,0.175557494,0.174517989,0.226820752,zb007,1,0,1
p70053_s006,log,factor,0.195094496,0.183402002,0.216440499,zb007,1,0,1
p70053_s007,log,factor,0.253525972,0.229954004,0.25375098,zb007,1,0,1
p70053_s008,log,factor,0.237870008,0.206447497,0.268487751,zb007,1,0,1
p70053_s009,log,factor,0.248098001,0.229985505,0.328803748,zb007,1,0,1
p70053_s010,log,factor,0.232942492,0.20321101,0.275490522,zb007,1,0,1
p70053_s011,log,factor,0.223674506,0.184810489,0.306634754,zb007,1,0,1
p70053_s012,log,factor,0.209611997,0.161018506,0.26121226,zb007,1,0,1
p70053_s013,log,factor,0.284710526,0.188270003,0.284963489,zb007,1,0,1
p70053_s014,log,factor,0.316436499,0.29144001,0.324140012,zb007,1,0,1
p70053_s015,log,factor,0.326177478,0.221428752,0.327194244,zb007,1,0,1
p70053_s016,log,factor,0.263800979,0.231711745,0.350999991,zb007,1,0,1
p70053_s017,log,factor,0.211693004,0.198373258,0.213108495,zb007,1,0,1
p70053_s018,log,factor,0.226480499,0.174824506,0.228241503,zb007,1,0,1
p70053_s019,log,factor,0.249597505,0.197003007,0.281852007,zb007,1,0,1
p70053_s020,log,factor,0.30358398,0.175581992,0.354519725,zb007,1,0,1
p70053_s021,log,factor,0.221334502,0.213548243,0.284673989,zb007,1,0,1
p70053_s022,log,factor,0.195782512,0.187328503,0.228511497,zb007,1,0,1
p70053_s023,log,factor,0.221094012,0.195260242,0.350999991,zb007,1,0,1
p70053_s024,log,factor,0.330721498,0.304662526,0.333370507,zb007,1,0,1
p70053_s025,log,factor,0.298802495,0.243160248,0.307880998,zb007,1,0,1
p70053_s026,log,factor,0.204790503,0.201366752,0.329933017,zb007,1,0,1
p70053_s027,log,factor,0.267498493,0.241863742,0.271724015,zb007,1,0,1
p70053_s028,log,factor,0.203621507,0.198172241,0.269356757,zb007,1,0,1
p70053_s029,log,factor,0.211700499,0.196005002,0.239592746,zb007,1,0,1
p70053_s030,log,factor,0.196680009,0.191077739,0.198296249,zb007,1,0,1
p70053_s031,log,factor,0.238212496,0.203908741,0.258916974,zb007,1,0,1
p70053_x001,log,factor,8.216085434,5.794547558,19.98620033,zb007,1,0,1
p70053_x002,log,factor,10.3077898,2.300889969,56.3,zb007,1,0,1
p70053_x003,log,factor,2.695610046,2.275720119,5.836842537,zb007,1,0,1
p70053_x004,log,factor,6.254435062,3.212255001,13.02597523,zb007,1,0,1
p70053_x005,log,factor,58.6697998,27.75059891,61.14735031,zb007,1,0,1
p70053_x006,log,factor,16.75085068,5.887579918,17.70804977,zb007,1,0,1
p70053_x007,log,factor,8.16724968,7.288700104,26.3273735,zb007,1,0,1
p70053_x008,fixed,factor,5.472254753,5.245892525,5.736584663,zb007,1,0,1
p70053_x009,log,factor,8.125854492,5.085124969,56.3,zb007,1,0,1
p70053_x010,log,factor,4.993124962,1.044977427,8.973819733,zb007,1,0,1
p70053_x011,log,factor,6.08082962,4.043502331,11.22297478,zb007,1,0,1
p70053_x012,log,factor,17.60824966,16.30879974,56.3,zb007,1,0,1
p70053_x013,log,factor,14.34626007,6.555122375,25.4409008,zb007,1,0,1
p70053_x014,log,factor,8.56441021,4.928074837,23.75217438,zb007,1,0,1
p70053_x015,log,factor,22.79594994,5.979412079,32.79335022,zb007,1,0,1
p70053_x016,fixed,factor,3.767439842,3.763392448,4.915372372,zb007,1,0,1
p70053_x017,log,factor,4.909395218,2.241194963,9.855799675,zb007,1,0,1
p70053_x018,log,factor,4.928964615,3.401362419,8.295988083,zb007,1,0,1
p70053_x019,log,factor,4.489739895,2.096085072,5.332530022,zb007,1,0,1
p70053_x020,fixed,factor,12.96635056,12.1786499,13.46665001,zb007,1,0,1
p70053_x021,log,factor,6.116189957,4.368245125,7.44805479,zb007,1,0,1
p70053_x022,log,factor,23.93165016,12.92483711,24.78874969,zb007,1,0,1
p70053_x023,log,factor,7.824609756,3.770295143,22.11214447,zb007,1,0,1
p70053_x024,log,factor,14.6073494,5.656129837,56.3,zb007,1,0,1
p70053_x025,log,factor,5.846324921,5.628515244,10.57481289,zb007,1,0,1
p70053_x026,log,factor,14.2574501,8.043182373,43.19474792,zb007,1,0,1
