name,value,group,weight
wp_bp_0018_20191119,384.17,zb007,0.5
wp_bp_0018_20191218,385.572,zb007,0.5
wp_bp_0018_20200114,386.121,valid,0
wp_bp_0018_20200219,386.974,valid,0
wp_bp_0018_20200317,387.279,valid,0
wp_bp_0018_20200429,386.182,valid,0
wp_bp_0018_20200520,384.414,valid,0
wp_bp_0018_20200622,384.627,valid,0
wp_bp_0018_20200709,383.865,valid,0
wp_bp_0018_20200811,381.914,valid,0
wp_bp_0018_20200924,381.701,valid,0
wp_bp_0018_20201026,382.067,valid,0
wp_bp_0018_20201124,381.061,valid,0
wp_bp_0018_20210118,383.499,valid,0
wp_bp_0018_20210225,383.743,valid,0
wp_bp_0018_20210324,383.012,valid,0
wp_bp_0018_20210427,380.878,valid,0
wp_bp_0018_20210527,381.914,valid,0
wp_bp_0018_20210611,383.347,valid,0
wp_bp_0018_20210727,383.256,valid,0
wp_bp_0018_20210811,383.134,valid,0
wo_bp_0018_20150101,397.546,oobs,0
wo_bp_0018_20150201,397.678,oobs,0
wo_bp_0018_20150301,397.577,oobs,0
wo_bp_0018_20150401,397.432,oobs,0
wo_bp_0018_20150501,397.832,oobs,0
wo_bp_0018_20150601,398.51,oobs,0
wo_bp_0018_20150701,398.683,oobs,0
wo_bp_0018_20150801,398.074,oobs,0
wo_bp_0018_20150901,397.381,oobs,0
wo_bp_0018_20151001,396.946,oobs,0
wo_bp_0018_20151101,398.007,oobs,0
wo_bp_0018_20151201,398.587,oobs,0
wo_bp_0018_20160101,398.674,oobs,0
wo_bp_0018_20160201,398.133,oobs,0
wo_bp_0018_20160301,398.018,oobs,0
wo_bp_0018_20160401,398.336,oobs,0
wo_bp_0018_20160501,398.688,oobs,0
wo_bp_0018_20160601,398.88,oobs,0
wo_bp_0018_20160701,398.5,oobs,0
wo_bp_0018_20160801,397.85,oobs,0
wo_bp_0018_20160901,397.691,oobs,0
wo_bp_0018_20161001,397.466,oobs,0
wo_bp_0018_20161101,397.367,oobs,0
wo_bp_0018_20161201,397.917,oobs,0
wo_bp_0018_20170101,397.856,oobs,0
wo_bp_0018_20170201,397.729,oobs,0
wo_bp_0018_20170301,397.764,oobs,0
wo_bp_0018_20170401,397.49,oobs,0
wo_bp_0018_20170501,397.105,oobs,0
wo_bp_0018_20170601,396.7,oobs,0
wo_bp_0018_20170701,396.371,oobs,0
wo_bp_0018_20170801,396.083,oobs,0
wo_bp_0018_20170901,395.881,oobs,0
wo_bp_0018_20171001,395.926,oobs,0
wo_bp_0018_20171101,395.706,oobs,0
wo_bp_0018_20171201,395.472,oobs,0
wo_bp_0018_20180101,395.357,oobs,0
wo_bp_0018_20180201,395.128,oobs,0
wo_bp_0018_20180301,394.924,oobs,0
wo_bp_0018_20180401,394.731,oobs,0
wo_bp_0018_20180501,394.551,oobs,0
wo_bp_0018_20180601,394.38,oobs,0
wo_bp_0018_20180701,394.218,oobs,0
wo_bp_0018_20180801,394.059,oobs,0
wo_bp_0018_20180901,394.599,oobs,0
wo_bp_0018_20181001,396.606,oobs,0
wo_bp_0018_20181101,397.59,oobs,0
wo_bp_0018_20181201,397.625,oobs,0
wo_bp_0018_20190101,398.081,oobs,0
wo_bp_0018_20190201,398.112,oobs,0
wo_bp_0018_20190301,397.503,oobs,0
wo_bp_0018_20190401,396.93,oobs,0
wo_bp_0018_20190501,397.655,oobs,0
wo_bp_0018_20190601,398.139,oobs,0
wo_bp_0018_20190701,397.709,oobs,0
wo_bp_0018_20190801,396.947,oobs,0
wo_bp_0018_20190901,396.381,oobs,0
wo_bp_0018_20191001,395.943,oobs,0
wo_bp_0018_20191101,395.579,oobs,0
wo_bp_0018_20191201,395.266,oobs,0
wo_bp_0018_20200101,394.983,oobs,0
wo_bp_0018_20200201,394.874,oobs,0
wo_bp_0018_20200301,395.274,oobs,0
wo_bp_0018_20200401,395.801,oobs,0
wo_bp_0018_20200501,395.997,oobs,0
wo_bp_0018_20200601,397.326,oobs,0
wo_bp_0018_20200701,397.02,oobs,0
wo_bp_0018_20200801,396.172,oobs,0
wo_bp_0018_20200901,395.904,oobs,0
wo_bp_0018_20201001,395.922,oobs,0
wo_bp_0018_20201101,395.375,oobs,0
wo_bp_0018_20201201,394.949,oobs,0
wo_bp_0018_20210101,394.593,oobs,0
wo_bp_0018_20210201,394.304,oobs,0
wo_bp_0018_20210301,394.062,oobs,0
wo_bp_0018_20210401,393.814,oobs,0
wo_bp_0018_20210501,393.781,oobs,0
wo_bp_0018_20210601,395.536,oobs,0
wo_bp_0018_20210701,396.833,oobs,0
wo_bp_0018_20210801,396.747,oobs,0
wo_bp_0018_20210901,395.873,oobs,0
wo_bp_0018_20211001,395.196,oobs,0
wo_bp_0018_20211101,395.072,oobs,0
wo_bp_0018_20211201,394.763,oobs,0
wp_bp_0019_20160515,393.27,burnin,0
wp_bp_0019_20160615,395.301,burnin,0
wp_bp_0019_20160715,393.182,zb007,0.5
wp_bp_0019_20160815,389.368,zb007,0.5
wp_bp_0019_20160915,389.962,zb007,0.5
wp_bp_0019_20161015,390.385,zb007,0.5
wp_bp_0019_20161115,389.744,zb007,0.5
wp_bp_0019_20161215,390.418,zb007,0.5
wp_bp_0019_20170115,391.291,zb007,0.5
wp_bp_0019_20170215,391.484,zb007,0.5
wp_bp_0019_20170315,391.894,zb007,0.5
wp_bp_0019_20170415,392.103,zb007,0.5
wp_bp_0019_20170515,391.685,zb007,0.5
wp_bp_0019_20170615,390.827,zb007,0.5
wp_bp_0019_20170715,387.536,zb007,0.5
wp_bp_0019_20170815,385.58,zb007,0.5
wp_bp_0019_20170915,386.779,zb007,0.5
wp_bp_0019_20171017,386.624,zb007,0.5
wp_bp_0019_20171114,386.547,zb007,0.5
wp_bp_0019_20171218,385.968,zb007,0.5
wp_bp_0019_20180112,386.243,zb007,0.5
wp_bp_0019_20180216,385.999,zb007,0.5
wp_bp_0019_20180313,386.06,zb007,0.5
wp_bp_0019_20180418,385.328,zb007,0.5
wp_bp_0019_20180515,384.292,zb007,0.5
wp_bp_0019_20180618,380.451,zb007,0.5
wp_bp_0019_20180720,377.861,zb007,0.5
wp_bp_0019_20180820,375.178,zb007,0.5
wp_bp_0019_20180905,373.624,zb007,0.5
wp_bp_0019_20181014,378.104,zb007,0.5
wp_bp_0019_20181109,381.253,zb007,0.5
wp_bp_0019_20181221,384.536,zb007,0.5
wp_bp_0019_20190220,389.931,zb007,0.5
wp_bp_0019_20190319,390.266,zb007,0.5
wp_bp_0019_20190409,390.205,zb007,0.5
wp_bp_0019_20190506,389.745,zb007,0.5
wp_bp_0019_20190606,392.497,zb007,0.5
wp_bp_0019_20190711,391.089,zb007,0.5
wp_bp_0019_20190808,387.946,zb007,0.5
wp_bp_0019_20190911,385.648,zb007,0.5
wp_bp_0019_20191015,385.191,zb007,0.5
wp_bp_0019_20191120,385.81,zb007,0.5
wp_bp_0019_20191218,385.877,zb007,0.5
wp_bp_0019_20200114,386.669,valid,0
wp_bp_0019_20200219,387.34,valid,0
wp_bp_0019_20200317,386.761,valid,0
wp_bp_0019_20200429,387.05,valid,0
wp_bp_0019_20200520,385.877,valid,0
wp_bp_0019_20200619,387.172,valid,0
wp_bp_0019_20200709,386.035,valid,0
wp_bp_0019_20200811,381.366,valid,0
wp_bp_0019_20200924,383.018,valid,0
wp_bp_0019_20201022,381.213,valid,0
wp_bp_0019_20201124,381.884,valid,0
wp_bp_0019_20210118,383.804,valid,0
wp_bp_0019_20210225,383.438,valid,0
wp_bp_0019_20210324,383.56,valid,0
wp_bp_0019_20210427,382.92,valid,0
wp_bp_0019_20210527,383.134,valid,0
wp_bp_0019_20210611,383.758,valid,0
wp_bp_0019_20210727,382.92,valid,0
wp_bp_0019_20210811,382.503,valid,0
wo_bp_0019_20150101,391.811,oobs,0
wo_bp_0019_20150201,391.455,oobs,0
wo_bp_0019_20150301,391.393,oobs,0
wo_bp_0019_20150401,391.352,oobs,0
wo_bp_0019_20150501,391.463,oobs,0
wo_bp_0019_20150601,391.867,oobs,0
wo_bp_0019_20150701,392.151,oobs,0
wo_bp_0019_20150801,392.012,oobs,0
wo_bp_0019_20150901,391.656,oobs,0
wo_bp_0019_20151001,391.337,oobs,0
wo_bp_0019_20151101,391.686,oobs,0
wo_bp_0019_20151201,392.11,oobs,0
wo_bp_0019_20160101,392.236,oobs,0
wo_bp_0019_20160201,392.078,oobs,0
wo_bp_0019_20160301,391.941,oobs,0
wo_bp_0019_20160401,392.047,oobs,0
wo_bp_0019_20160501,392.178,oobs,0
wo_bp_0019_20160601,392.324,oobs,0
wo_bp_0019_20160701,392.286,oobs,0
wo_bp_0019_20160801,391.974,oobs,0
wo_bp_0019_20160901,391.865,oobs,0
wo_bp_0019_20161001,391.732,oobs,0
wo_bp_0019_20161101,391.59,oobs,0
wo_bp_0019_20161201,391.778,oobs,0
wo_bp_0019_20170101,391.797,oobs,0
wo_bp_0019_20170201,391.743,oobs,0
wo_bp_0019_20170301,391.745,oobs,0
wo_bp_0019_20170401,391.637,oobs,0
wo_bp_0019_20170501,391.443,oobs,0
wo_bp_0019_20170601,391.134,oobs,0
wo_bp_0019_20170701,390.856,oobs,0
wo_bp_0019_20170801,390.601,oobs,0
wo_bp_0019_20170901,390.405,oobs,0
wo_bp_0019_20171001,390.367,oobs,0
wo_bp_0019_20171101,390.236,oobs,0
wo_bp_0019_20171201,390.011,oobs,0
wo_bp_0019_20180101,389.869,oobs,0
wo_bp_0019_20180201,389.666,oobs,0
wo_bp_0019_20180301,389.461,oobs,0
wo_bp_0019_20180401,389.263,oobs,0
wo_bp_0019_20180501,389.075,oobs,0
wo_bp_0019_20180601,388.896,oobs,0
wo_bp_0019_20180701,388.723,oobs,0
wo_bp_0019_20180801,388.553,oobs,0
wo_bp_0019_20180901,388.669,oobs,0
wo_bp_0019_20181001,389.906,oobs,0
wo_bp_0019_20181101,390.696,oobs,0
wo_bp_0019_20181201,390.983,oobs,0
wo_bp_0019_20190101,391.211,oobs,0
wo_bp_0019_20190201,391.346,oobs,0
wo_bp_0019_20190301,391.209,oobs,0
wo_bp_0019_20190401,390.913,oobs,0
wo_bp_0019_20190501,391.112,oobs,0
wo_bp_0019_20190601,391.47,oobs,0
wo_bp_0019_20190701,391.421,oobs,0
wo_bp_0019_20190801,391.066,oobs,0
wo_bp_0019_20190901,390.661,oobs,0
wo_bp_0019_20191001,390.311,oobs,0
wo_bp_0019_20191101,390.001,oobs,0
wo_bp_0019_20191201,389.72,oobs,0
wo_bp_0019_20200101,389.457,oobs,0
wo_bp_0019_20200201,389.273,oobs,0
wo_bp_0019_20200301,389.464,oobs,0
wo_bp_0019_20200401,389.8,oobs,0
wo_bp_0019_20200501,389.956,oobs,0
wo_bp_0019_20200601,390.57,oobs,0
wo_bp_0019_20200701,390.754,oobs,0
wo_bp_0019_20200801,390.335,oobs,0
wo_bp_0019_20200901,390.027,oobs,0
wo_bp_0019_20201001,390.078,oobs,0
wo_bp_0019_20201101,389.685,oobs,0
wo_bp_0019_20201201,389.302,oobs,0
wo_bp_0019_20210101,388.965,oobs,0
wo_bp_0019_20210201,388.682,oobs,0
wo_bp_0019_20210301,388.437,oobs,0
wo_bp_0019_20210401,388.189,oobs,0
wo_bp_0019_20210501,388.015,oobs,0
wo_bp_0019_20210601,388.866,oobs,0
wo_bp_0019_20210701,389.849,oobs,0
wo_bp_0019_20210801,390.153,oobs,0
wo_bp_0019_20210901,389.784,oobs,0
wo_bp_0019_20211001,389.272,oobs,0
wo_bp_0019_20211101,389.054,oobs,0
wo_bp_0019_20211201,388.884,oobs,0
wp_bp_0002_20150915,367.802,burnin,0
wp_bp_0002_20151014,366.278,burnin,0
wp_bp_0002_20160323,374.874,burnin,0
wp_bp_0002_20160422,374.386,burnin,0
wp_bp_0002_20160517,375.117,burnin,0
wp_bp_0002_20160622,379.781,burnin,0
wp_bp_0002_20160721,377.83,zb007,0.5
wp_bp_0002_20160817,375.422,zb007,0.5
wp_bp_0002_20161026,370.484,zb007,0.5
wp_bp_0002_20161123,372.801,zb007,0.5
wp_bp_0002_20161222,374.447,zb007,0.5
wp_bp_0002_20170110,374.934,zb007,0.5
wp_bp_0002_20170208,374.599,zb007,0.5
wp_bp_0002_20170317,374.355,zb007,0.5
wp_bp_0002_20170419,374.355,zb007,0.5
wp_bp_0002_20170512,374.355,zb007,0.5
wp_bp_0002_20170613,373.746,zb007,0.5
wp_bp_0002_20170711,373.197,zb007,0.5
wp_bp_0002_20170828,371.765,zb007,0.5
wp_bp_0002_20170915,372.008,zb007,0.5
wp_bp_0002_20171017,370.241,zb007,0.5
wp_bp_0002_20171114,370.576,zb007,0.5
wp_bp_0002_20171220,370.545,zb007,0.5
wp_bp_0002_20180112,371.521,zb007,0.5
wp_bp_0002_20180216,369.875,zb007,0.5
wp_bp_0002_20180313,369.692,zb007,0.5
wp_bp_0002_20180419,368.899,zb007,0.5
wp_bp_0002_20180515,365.76,zb007,0.5
wp_bp_0002_20180619,366.431,zb007,0.5
wp_bp_0002_20180720,365.76,zb007,0.5
wp_bp_0002_20180820,363.901,zb007,0.5
wp_bp_0002_20181014,366.217,zb007,0.5
wp_bp_0002_20181109,366.827,zb007,0.5
wp_bp_0002_20181221,369.387,zb007,0.5
wp_bp_0002_20190221,371.582,zb007,0.5
wp_bp_0002_20190319,372.008,zb007,0.5
wp_bp_0002_20190409,371.917,zb007,0.5
wp_bp_0002_20190506,374.965,zb007,0.5
wp_bp_0002_20190606,373.38,zb007,0.5
wp_bp_0002_20190711,370.332,zb007,0.5
wp_bp_0002_20190814,361.371,zb007,0.5
wp_bp_0002_20190911,358.643,zb007,0.5
wp_bp_0002_20191015,370.302,zb007,0.5
wp_bp_0002_20191120,370.911,zb007,0.5
wp_bp_0002_20191218,370.622,zb007,0.5
wp_bp_0002_20200114,371.49,valid,0
wp_bp_0002_20200218,371.033,valid,0
wp_bp_0002_20200317,371.643,valid,0
wp_bp_0002_20200429,372.679,valid,0
wp_bp_0002_20200520,371.46,valid,0
wp_bp_0002_20200624,371.947,valid,0
wp_bp_0002_20200709,368.96,valid,0
wp_bp_0002_20200811,368.198,valid,0
wp_bp_0002_20200924,367.985,valid,0
wp_bp_0002_20201027,367.586,valid,0
wp_bp_0002_20201125,366.827,valid,0
wp_bp_0002_20210118,360.67,valid,0
wp_bp_0002_20210225,359.573,valid,0
wp_bp_0002_20210322,358.14,valid,0
wp_bp_0002_20210428,356.342,valid,0
wp_bp_0002_20210527,361.462,valid,0
wp_bp_0002_20210611,365.364,valid,0
wp_bp_0002_20210727,364.053,valid,0
wp_bp_0002_20210811,364.023,valid,0
wo_bp_0002_20150101,377.511,oobs,0
wo_bp_0002_20150201,377.54,oobs,0
wo_bp_0002_20150301,377.562,oobs,0
wo_bp_0002_20150401,377.581,oobs,0
wo_bp_0002_20150501,377.598,oobs,0
wo_bp_0002_20150601,377.615,oobs,0
wo_bp_0002_20150701,377.631,oobs,0
wo_bp_0002_20150801,377.646,oobs,0
wo_bp_0002_20150901,377.662,oobs,0
wo_bp_0002_20151001,377.677,oobs,0
wo_bp_0002_20151101,377.692,oobs,0
wo_bp_0002_20151201,377.707,oobs,0
wo_bp_0002_20160101,377.722,oobs,0
wo_bp_0002_20160201,377.736,oobs,0
wo_bp_0002_20160301,377.751,oobs,0
wo_bp_0002_20160401,377.766,oobs,0
wo_bp_0002_20160501,377.78,oobs,0
wo_bp_0002_20160601,377.795,oobs,0
wo_bp_0002_20160701,377.809,oobs,0
wo_bp_0002_20160801,377.824,oobs,0
wo_bp_0002_20160901,377.839,oobs,0
wo_bp_0002_20161001,377.853,oobs,0
wo_bp_0002_20161101,377.867,oobs,0
wo_bp_0002_20161201,377.881,oobs,0
wo_bp_0002_20170101,377.895,oobs,0
wo_bp_0002_20170201,377.908,oobs,0
wo_bp_0002_20170301,377.921,oobs,0
wo_bp_0002_20170401,377.933,oobs,0
wo_bp_0002_20170501,377.946,oobs,0
wo_bp_0002_20170601,377.958,oobs,0
wo_bp_0002_20170701,377.97,oobs,0
wo_bp_0002_20170801,377.982,oobs,0
wo_bp_0002_20170901,377.993,oobs,0
wo_bp_0002_20171001,378.004,oobs,0
wo_bp_0002_20171101,378.015,oobs,0
wo_bp_0002_20171201,378.025,oobs,0
wo_bp_0002_20180101,378.034,oobs,0
wo_bp_0002_20180201,378.043,oobs,0
wo_bp_0002_20180301,378.051,oobs,0
wo_bp_0002_20180401,378.058,oobs,0
wo_bp_0002_20180501,378.065,oobs,0
wo_bp_0002_20180601,378.071,oobs,0
wo_bp_0002_20180701,378.076,oobs,0
wo_bp_0002_20180801,378.081,oobs,0
wo_bp_0002_20180901,378.085,oobs,0
wo_bp_0002_20181001,378.088,oobs,0
wo_bp_0002_20181101,378.09,oobs,0
wo_bp_0002_20181201,378.092,oobs,0
wo_bp_0002_20190101,378.092,oobs,0
wo_bp_0002_20190201,378.092,oobs,0
wo_bp_0002_20190301,378.091,oobs,0
wo_bp_0002_20190401,378.09,oobs,0
wo_bp_0002_20190501,378.087,oobs,0
wo_bp_0002_20190601,378.084,oobs,0
wo_bp_0002_20190701,378.08,oobs,0
wo_bp_0002_20190801,378.075,oobs,0
wo_bp_0002_20190901,378.07,oobs,0
wo_bp_0002_20191001,378.064,oobs,0
wo_bp_0002_20191101,378.057,oobs,0
wo_bp_0002_20191201,378.05,oobs,0
wo_bp_0002_20200101,378.043,oobs,0
wo_bp_0002_20200201,378.035,oobs,0
wo_bp_0002_20200301,378.027,oobs,0
wo_bp_0002_20200401,378.019,oobs,0
wo_bp_0002_20200501,378.01,oobs,0
wo_bp_0002_20200601,378.002,oobs,0
wo_bp_0002_20200701,377.993,oobs,0
wo_bp_0002_20200801,377.983,oobs,0
wo_bp_0002_20200901,377.974,oobs,0
wo_bp_0002_20201001,377.964,oobs,0
wo_bp_0002_20201101,377.954,oobs,0
wo_bp_0002_20201201,377.943,oobs,0
wo_bp_0002_20210101,377.932,oobs,0
wo_bp_0002_20210201,377.921,oobs,0
wo_bp_0002_20210301,377.909,oobs,0
wo_bp_0002_20210401,377.897,oobs,0
wo_bp_0002_20210501,377.884,oobs,0
wo_bp_0002_20210601,377.871,oobs,0
wo_bp_0002_20210701,377.858,oobs,0
wo_bp_0002_20210801,377.844,oobs,0
wo_bp_0002_20210901,377.831,oobs,0
wo_bp_0002_20211001,377.816,oobs,0
wo_bp_0002_20211101,377.802,oobs,0
wo_bp_0002_20211201,377.787,oobs,0
wp_bp_0003_20150113,373.471,burnin,0
wp_bp_0003_20150218,374.355,burnin,0
wp_bp_0003_20150318,375.361,burnin,0
wp_bp_0003_20150415,375.3,burnin,0
wp_bp_0003_20150520,375.117,burnin,0
wp_bp_0003_20150712,378.927,burnin,0
wp_bp_0003_20150819,376.687,burnin,0
wp_bp_0003_20150915,375.544,burnin,0
wp_bp_0003_20151014,375.27,burnin,0
wp_bp_0003_20151118,376.062,burnin,0
wp_bp_0003_20151215,376.556,burnin,0
wp_bp_0003_20160118,376.093,burnin,0
wp_bp_0003_20160216,376.55,burnin,0
wp_bp_0003_20160323,377.464,burnin,0
wp_bp_0003_20160422,375.727,burnin,0
wp_bp_0003_20160517,375.605,burnin,0
wp_bp_0003_20160622,379.903,burnin,0
wp_bp_0003_20160721,378.592,zb007,0.5
wp_bp_0003_20160817,377.403,zb007,0.5
wp_bp_0003_20160912,377.129,zb007,0.5
wp_bp_0003_20161026,376.032,zb007,0.5
wp_bp_0003_20161123,375.849,zb007,0.5
wp_bp_0003_20161220,375.727,zb007,0.5
wp_bp_0003_20170109,376.123,zb007,0.5
wp_bp_0003_20170208,374.965,zb007,0.5
wp_bp_0003_20170317,375.66,zb007,0.5
wp_bp_0003_20170419,375.757,zb007,0.5
wp_bp_0003_20170512,375.605,zb007,0.5
wp_bp_0003_20170613,375.575,zb007,0.5
wp_bp_0003_20170711,375.178,zb007,0.5
wp_bp_0003_20170828,375.422,zb007,0.5
wp_bp_0003_20170915,375.696,zb007,0.5
wp_bp_0003_20171017,374.538,zb007,0.5
wp_bp_0003_20171114,374.813,zb007,0.5
wp_bp_0003_20171220,374.995,zb007,0.5
wp_bp_0003_20180112,374.081,zb007,0.5
wp_bp_0003_20180216,374.264,zb007,0.5
wp_bp_0003_20180313,373.776,zb007,0.5
wp_bp_0003_20180419,373.654,zb007,0.5
wp_bp_0003_20180518,374.203,zb007,0.5
wp_bp_0003_20180619,373.837,zb007,0.5
wp_bp_0003_20180720,373.593,zb007,0.5
wp_bp_0003_20180821,373.35,zb007,0.5
wp_bp_0003_20181014,374.203,zb007,0.5
wp_bp_0003_20181109,374.142,zb007,0.5
wp_bp_0003_20181221,376.215,zb007,0.5
wp_bp_0003_20190221,377.373,zb007,0.5
wp_bp_0003_20190319,376.794,zb007,0.5
wp_bp_0003_20190409,376.489,zb007,0.5
wp_bp_0003_20190506,376.215,zb007,0.5
wp_bp_0003_20190606,376.946,zb007,0.5
wp_bp_0003_20190711,376.093,zb007,0.5
wp_bp_0003_20190808,376.032,zb007,0.5
wp_bp_0003_20190911,374.965,zb007,0.5
wp_bp_0003_20191015,376.154,zb007,0.5
wp_bp_0003_20191120,375.971,zb007,0.5
wp_bp_0003_20191218,374.325,zb007,0.5
wp_bp_0003_20200114,375.422,valid,0
wp_bp_0003_20200218,375.453,valid,0
wp_bp_0003_20200317,375.605,valid,0
wo_bp_0003_20150101,367.491,oobs,0
wo_bp_0003_20150201,367.447,oobs,0
wo_bp_0003_20150301,367.475,oobs,0
wo_bp_0003_20150401,367.497,oobs,0
wo_bp_0003_20150501,367.515,oobs,0
wo_bp_0003_20150601,367.529,oobs,0
wo_bp_0003_20150701,367.541,oobs,0
wo_bp_0003_20150801,367.55,oobs,0
wo_bp_0003_20150901,367.557,oobs,0
wo_bp_0003_20151001,367.562,oobs,0
wo_bp_0003_20151101,367.565,oobs,0
wo_bp_0003_20151201,367.567,oobs,0
wo_bp_0003_20160101,367.567,oobs,0
wo_bp_0003_20160201,367.566,oobs,0
wo_bp_0003_20160301,367.565,oobs,0
wo_bp_0003_20160401,367.562,oobs,0
wo_bp_0003_20160501,367.559,oobs,0
wo_bp_0003_20160601,367.555,oobs,0
wo_bp_0003_20160701,367.55,oobs,0
wo_bp_0003_20160801,367.546,oobs,0
wo_bp_0003_20160901,367.54,oobs,0
wo_bp_0003_20161001,367.535,oobs,0
wo_bp_0003_20161101,367.529,oobs,0
wo_bp_0003_20161201,367.523,oobs,0
wo_bp_0003_20170101,367.517,oobs,0
wo_bp_0003_20170201,367.51,oobs,0
wo_bp_0003_20170301,367.504,oobs,0
wo_bp_0003_20170401,367.497,oobs,0
wo_bp_0003_20170501,367.49,oobs,0
wo_bp_0003_20170601,367.483,oobs,0
wo_bp_0003_20170701,367.476,oobs,0
wo_bp_0003_20170801,367.468,oobs,0
wo_bp_0003_20170901,367.46,oobs,0
wo_bp_0003_20171001,367.453,oobs,0
wo_bp_0003_20171101,367.445,oobs,0
wo_bp_0003_20171201,367.437,oobs,0
wo_bp_0003_20180101,367.429,oobs,0
wo_bp_0003_20180201,367.422,oobs,0
wo_bp_0003_20180301,367.414,oobs,0
wo_bp_0003_20180401,367.406,oobs,0
wo_bp_0003_20180501,367.398,oobs,0
wo_bp_0003_20180601,367.39,oobs,0
wo_bp_0003_20180701,367.381,oobs,0
wo_bp_0003_20180801,367.373,oobs,0
wo_bp_0003_20180901,367.364,oobs,0
wo_bp_0003_20181001,367.356,oobs,0
wo_bp_0003_20181101,367.347,oobs,0
wo_bp_0003_20181201,367.339,oobs,0
wo_bp_0003_20190101,367.33,oobs,0
wo_bp_0003_20190201,367.322,oobs,0
wo_bp_0003_20190301,367.314,oobs,0
wo_bp_0003_20190401,367.306,oobs,0
wo_bp_0003_20190501,367.298,oobs,0
wo_bp_0003_20190601,367.29,oobs,0
wo_bp_0003_20190701,367.281,oobs,0
wo_bp_0003_20190801,367.273,oobs,0
wo_bp_0003_20190901,367.265,oobs,0
wo_bp_0003_20191001,367.257,oobs,0
wo_bp_0003_20191101,367.25,oobs,0
wo_bp_0003_20191201,367.242,oobs,0
wo_bp_0003_20200101,367.233,oobs,0
wo_bp_0003_20200201,367.225,oobs,0
wo_bp_0003_20200301,367.217,oobs,0
wo_bp_0003_20200401,367.209,oobs,0
wo_bp_0003_20200501,367.2,oobs,0
wo_bp_0003_20200601,367.192,oobs,0
wo_bp_0003_20200701,367.183,oobs,0
wo_bp_0003_20200801,367.175,oobs,0
wo_bp_0003_20200901,367.166,oobs,0
wo_bp_0003_20201001,367.157,oobs,0
wo_bp_0003_20201101,367.148,oobs,0
wo_bp_0003_20201201,367.14,oobs,0
wo_bp_0003_20210101,367.13,oobs,0
wo_bp_0003_20210201,367.122,oobs,0
wo_bp_0003_20210301,367.113,oobs,0
wo_bp_0003_20210401,367.103,oobs,0
wo_bp_0003_20210501,367.094,oobs,0
wo_bp_0003_20210601,367.084,oobs,0
wo_bp_0003_20210701,367.075,oobs,0
wo_bp_0003_20210801,367.065,oobs,0
wo_bp_0003_20210901,367.055,oobs,0
wo_bp_0003_20211001,367.046,oobs,0
wo_bp_0003_20211101,367.036,oobs,0
wo_bp_0003_20211201,367.027,oobs,0
wp_bp_0004_20150113,306.159,burnin,0
wp_bp_0004_20150218,306.339,burnin,0
wp_bp_0004_20150318,306.598,burnin,0
wp_bp_0004_20150415,306.568,burnin,0
wp_bp_0004_20150524,307.376,burnin,0
wp_bp_0004_20150610,307.162,burnin,0
wp_bp_0004_20150712,306.019,burnin,0
wp_bp_0004_20150819,305.663,burnin,0
wp_bp_0004_20150915,305.318,burnin,0
wp_bp_0004_20151014,304.145,burnin,0
wp_bp_0004_20151118,304.431,burnin,0
wp_bp_0004_20151215,304.617,burnin,0
wp_bp_0004_20160118,304.465,burnin,0
wp_bp_0004_20160216,304.008,burnin,0
wp_bp_0004_20160323,304.465,burnin,0
wp_bp_0004_20160422,305.044,burnin,0
wp_bp_0004_20160517,304.434,burnin,0
wp_bp_0004_20160622,304.663,burnin,0
wp_bp_0004_20160721,304.495,zb005,0.5
wp_bp_0004_20160817,304.175,zb005,0.5
wp_bp_0004_20160912,304.297,zb005,0.5
wp_bp_0004_20161026,304.389,zb005,0.5
wp_bp_0004_20161211,304.343,zb005,0.5
wp_bp_0004_20170109,304.282,zb005,0.5
wp_bp_0004_20170208,303.611,zb005,0.5
wp_bp_0004_20170317,304.312,zb005,0.5
wp_bp_0004_20170419,304.373,zb005,0.5
wp_bp_0004_20170512,304.358,zb005,0.5
wp_bp_0004_20170614,303.791,zb005,0.5
wp_bp_0004_20170711,303.642,zb005,0.5
wp_bp_0004_20170915,303.828,zb005,0.5
wp_bp_0004_20171115,303.377,zb005,0.5
wp_bp_0004_20171220,303.242,zb005,0.5
wp_bp_0004_20180112,303.023,zb005,0.5
wp_bp_0004_20180216,302.682,zb005,0.5
wp_bp_0004_20180314,302.209,zb005,0.5
wp_bp_0004_20180419,301.654,zb005,0.5
wp_bp_0004_20180515,301.889,zb005,0.5
wp_bp_0004_20180619,301.776,zb005,0.5
wp_bp_0004_20180720,301.493,zb005,0.5
wp_bp_0004_20180821,301.194,zb005,0.5
wp_bp_0004_20181015,302.484,zb005,0.5
wp_bp_0004_20181109,302.575,zb005,0.5
wp_bp_0004_20181221,302.865,zb005,0.5
wp_bp_0004_20190221,302.874,zb005,0.5
wp_bp_0004_20190321,302.636,zb005,0.5
wp_bp_0004_20190408,302.697,zb005,0.5
wp_bp_0004_20190506,304.571,zb005,0.5
wp_bp_0004_20190611,304.16,zb005,0.5
wp_bp_0004_20190709,304.139,zb005,0.5
wp_bp_0004_20190808,299.786,zb005,0.5
wp_bp_0004_20190910,302.749,zb005,0.5
wp_bp_0004_20191014,301.691,zb005,0.5
wp_bp_0004_20191119,302.051,zb005,0.5
